Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,BaseDps,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,ChargeTime,Disposition,Mastery,Magazine,AmmoPickup,AmmoMax,Reload,ShotType,ShotSpeed,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction,AvgSpread,MinSpread,MaxSpread
Mutalist Cernos,Charge,Charged Shot,369.0,20.5,20.5,0,0,0,0,0,0,0,0,0,0.0,0,410.0,683.33333333333,410.0,0.15,2.0,471.5,785.83333333333,428.63636363636,34419.5,0.49,,0.49,0.44545454545455,1,1.0,0.5,1.35,7,1,15,72,0.6,Projectile,85,1.0,16.7,Update 18.5,2016-03-04,Primary,Bow,Primary,0.0,/Lotus/Weapons/Infested/Bow/InfCernosBow/InfCernos,Mutalist Cernos,0.0,inf,0.0,,,
Mutalist Cernos,Charge,Toxin Cloud,0.0,0.0,0.0,0,0,0,5,0,0,0,0,0,0.0,0,5.0,8.3333333333333,5.0,0.15,2.0,5.75,9.5833333333333,3.59375,419.75,0.49,,1.49,2.4833333333333,1,1.0,0.0,1.35,7,1,15,72,0.6,AoE,,0.0,16.7,Update 18.5,2016-03-04,Primary,Bow,Primary,2.5,/Lotus/Weapons/Infested/Bow/InfCernosBow/InfCernos,Mutalist Cernos,0.0,2.5,0.0,,,
Evensong,Semi-Auto,Quick Shot,0.0,97.5,227.5,0,0,0,0,0,0,0,0,0,0.0,0,325.0,541.66666666667,325.0,0.25,2.2,422.5,704.16666666667,264.0625,30842.5,0.38,,0.38,0.63333333333333,1,1.0,0.0,0.85,10,1,15,72,0.6,Projectile,85,0.0,16.7,Update 36.0,2024-06-18,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/TnChoirBow/TnChoirBow,Evensong,0.0,inf,0.0,6.0,0.0,12.0
Evensong,Charge,Charged Shot,0.0,150.0,350.0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,833.33333333333,500.0,0.25,2.2,650.0,541.66666666667,361.11111111111,47450.0,0.38,,0.38,0.21111111111111,1,1.0,1.2,0.85,10,1,15,72,0.6,Projectile,100,0.0,16.7,Update 36.0,2024-06-18,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/TnChoirBow/TnChoirBow,Evensong,0.0,inf,0.0,,,
Evensong,Charge,Charged Radial Attack,0.0,45.0,105.0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,250.0,150.0,0.25,2.2,195.0,162.5,108.33333333333,14235.0,0.38,,0.38,0.21111111111111,1,1.0,1.2,0.85,10,1,15,72,0.6,Projectile,,0.0,16.7,Update 36.0,2024-06-18,Primary,Bow,Primary,4.0,/Lotus/Weapons/Tenno/Bows/TnChoirBow/TnChoirBow,Evensong,0.9,4.0,0.7,,,
Felarx,Auto,Normal Attack,38.0,68.4,83.6,0,0,0,0,0,0,0,0,0,0.0,0,190.0,2280.0,760.0,0.2,2.0,912.0,2736.0,960,60192.0,0.055,,0.22,0.66,4,3.0,0.0,0.6,14,6,15,60,3.7,Projectile,100,0.0,7.7,Update 31.6,2022-06-09,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/Zariman/LongGuns/PumpShotgun/ZarimanPumpShotgun,Felarx,14.0,28.0,0.9947,13.0,12.0,14.0
Felarx,Semi-Auto,Incarnon Form,200.0,0.0,0.0,0,0,0,0,0,0,0,0,400,0.0,0,600.0,900.0,600.0,0.2,3.0,840.0,1260.0,654.54545454545,55440.0,0.2,,1.2,1.8,1,1.5,0.0,0.6,14,6,15,60,3.7,Projectile,160,0.0,9.1,Update 31.6,2022-06-09,Primary,Shotgun,Primary,56.0,/Lotus/Weapons/Tenno/Zariman/LongGuns/PumpShotgun/ZarimanPumpShotgun,Felarx,0.0,inf,0.0,11.0,6.0,16.0
Steflos,Semi-Auto,Normal Attack,130.0,0.0,0.0,0,0,190,0,0,0,0,0,0,0.0,0,320.0,960.0,320.0,0.14,2.2,373.76,1121.28,700.8,17940.48,0.22,,0.22,0.66,1,3.0,0.0,1.15,8,12,15,36,2.4,Projectile,20,0.0,100.0,Update 32.3,2023-02-15,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnoLotusPodShotgun/TnoLotusPodShotgun,Steflos,8.0,16.0,0.96875,0.0,0.0,0.0
Stahlta,Auto,Auto,7.28,16.64,28.08,0,0,0,0,0,0,0,0,0,0.0,0,52.0,312.0,52.0,0.24,1.8,61.984,371.904,307.35867768595,21074.56,0.22,,0.22,1.32,1,6.0,0.0,1.0,10,40,40,300,1.4,Projectile,50,1.2,50.0,Update 28.0,2020-06-11,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpRubanRifle/CrpRubanRifle,Stahlta,0.0,inf,0.0,2.0,1.0,3.0
Stahlta,Charge,Alt-Fire,120.0,180.0,300.0,0,0,0,0,0,0,0,0,0,0.0,0,600.0,400.2,600.0,0.4,3.0,1080.0,675.0,469.5652173913,18360.0,0.32,,1.32,0.42590944272446,1,0.667,1.6,1.0,10,40,40,300,1.4,Projectile,50,0.0,25.0,Update 28.0,2020-06-11,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Corpus/LongGuns/CrpRubanRifle/CrpRubanRifle,Stahlta,0.0,inf,0.0,4.0,2.0,6.0
Stahlta,Charge,Alt-Fire AoE,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1200,0.0,0,1200.0,800.4,1200.0,0.4,3.0,2160.0,1350.0,1321.1009174312,734400.0,0.32,,0.32,0.10325077399381,1,0.667,1.6,1.0,10,40,40,300,1.4,AoE,,0.0,50.0,Update 28.0,2020-06-11,Primary,Rifle,Primary,7.2,/Lotus/Weapons/Corpus/LongGuns/CrpRubanRifle/CrpRubanRifle,Stahlta,0.0,7.2,0.7,,,
Sporothrix,Semi-Auto,Unzoomed,100.17,115.01,155.82,0,0,0,0,0,0,0,0,0,0.0,0,371.0,678.93,371.0,0.01,3.0,378.42,692.5086,447.06817301485,20434.68,0.53,,0.53,0.9699,1,1.83,0.0,1.3,13,9,15,45,2.7,Projectile,270,0.0,100.0,Update 29.5,2020-11-19,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/Infested/LongGuns/InfSniperRifle/InfSniperRifle,Sporothrix,400.0,600.0,0.5,0.0,0.0,0.0
Sporothrix,Semi-Auto,2.7x Zoom,100.17,115.01,155.82,0,0,0,0,0,0,0,0,0,0.0,0,371.0,678.93,371.0,0.01,3.0,378.42,692.5086,447.06817301485,20434.68,0.53,,0.53,0.9699,1,1.83,0.0,1.3,13,9,15,45,2.7,Projectile,270,0.0,100.0,Update 29.5,2020-11-19,Primary,Sniper Rifle,Primary,0.0,/Lotus/Weapons/Infested/LongGuns/InfSniperRifle/InfSniperRifle,Sporothrix,400.0,600.0,0.5,,,
Sporothrix,Semi-Auto,AoE,0.0,0.0,22.0,0,0,0,0,0,0,0,0,0,19.0,0,41.0,75.03,41.0,0.01,3.0,41.82,76.5306,49.406455777921,2258.28,0.53,,0.53,0.9699,1,1.83,0.0,1.3,13,9,15,45,2.7,AoE,,0.0,100.0,Update 29.5,2020-11-19,Primary,Sniper Rifle,Primary,1.7,/Lotus/Weapons/Infested/LongGuns/InfSniperRifle/InfSniperRifle,Sporothrix,0.0,1.7,0.1,,,
Grakata,Auto,Normal Attack,4.4,3.7,2.9,0,0,0,0,0,0,0,0,0,0.0,0,11.0,220.0,11.0,0.25,2.0,13.75,275.0,152.77777777778,11137.5,0.2,,0.2,4.0,1,20.0,0.0,1.35,5,60,80,750,2.4,Hit-Scan,,0.0,28.6,Update 7.8,2013-04-19,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/LongGuns/GrineerAssaultRifle/GrnAssaultRifle,Grakata,0.0,inf,0.0,3.5,2.0,5.0
Astilla,Auto,Slug Impact,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,70.0,303.1,70.0,0.17,1.9,80.71,349.4743,226.74731549067,10330.88,0.33,,1.33,5.7589,1,4.33,0.0,1.25,10,16,40,112,2.0,Projectile,120,0.0,25.0,Update 22.0,2017-10-12,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnGlassShotgun/TnGlassShotgunGun,Astilla,30.0,60.0,0.5,4.0,2.0,6.0
Astilla,Auto,Glass Explosion,0.0,42.0,78.0,0,0,0,0,0,0,0,0,0,0.0,0,120.0,519.6,120.0,0.17,1.9,138.36,599.0988,388.7096836983,17710.08,0.33,,0.33,1.4289,1,4.33,0.0,1.25,10,16,40,112,2.0,AoE,,0.0,25.0,Update 22.0,2017-10-12,Primary,Shotgun,Primary,2.4,/Lotus/Weapons/Tenno/LongGuns/TnGlassShotgun/TnGlassShotgunGun,Astilla,0.0,2.4,0.3,,,
Kuva Hek,Semi-Auto,Normal Attack,13.05,56.55,17.4,0,0,0,0,0,0,0,0,0,0.0,0,87.0,1321.53,609.0,0.23,2.1,1220.9232,2649.403344,1270.697047482,151394.4768,0.13,,0.91,1.9747,7,2.17,0.0,0.9,15,4,15,120,2.0,Hit-Scan,,0.0,9.09,Update 30.5,2021-07-06,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hek/KuvaHekWeapon,Hek,15.0,30.0,0.828,11.0,6.0,16.0
Kuva Hek,Semi-Auto,Alt-Fire,13.05,56.55,17.4,0,0,0,0,0,0,0,0,0,0.0,0,87.0,2850.12,2436.0,0.23,2.1,4883.6928,5713.920576,1710.7546634731,151394.4768,0.0332,,0.9296,1.087632,28,1.17,0.0,0.9,15,4,15,120,2.0,Hit-Scan,,0.3,9.09,Update 30.5,2021-07-06,Primary,Shotgun,Primary,1000.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hek/KuvaHekWeapon,Hek,15.0,30.0,0.989,21.0,19.0,23.0
Sobek,Auto,Normal Attack,52.5,8.75,8.75,0,0,0,0,0,0,0,0,0,0.0,0,70.0,875.0,350.0,0.11,2.0,388.5,971.25,726.16822429907,101010.0,0.162,,0.81,2.025,5,2.5,0.0,1.33,7,20,15,240,2.7,Hit-Scan,,0.0,9.1,Update 9.0,2013-07-13,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Tenno/Shotgun/DoubleBarrelShotgun,Sobek,20.0,30.0,0.5,11.0,6.0,16.0
Reconifex,Auto,Normal Attack,16.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,40.0,320.0,40.0,0.28,2.8,60.16,481.28,401.06666666667,48128.0,0.16,,0.16,1.28,1,8.0,0.0,0.5,14,200,50,600,5.0,Hit-Scan,,1.0,13.3,Update 38.0,2024-12-13,Primary,Rifle,Primary,1000.0,,Reconifex,0.0,inf,0.0,7.5,0.0,15.0
Snipetron,Semi-Auto,Unzoomed,18.0,144.0,18.0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,360.0,180.0,0.3,1.5,207.0,414.0,150.54545454545,15732.0,0.12,,0.12,0.24,1,2.0,0.0,1.3,0,4,15,72,3.5,Hit-Scan,,2.5,13.3,Vanilla,2012-10-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/SniperRifle,Snipetron,400.0,600.0,0.5,7.5,0.0,15.0
Snipetron,Semi-Auto,2.5x Zoom,18.0,144.0,18.0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,360.0,180.0,0.3,1.5,207.0,414.0,150.54545454545,15732.0,0.12,,0.12,0.24,1,2.0,0.0,1.3,0,4,15,72,3.5,Hit-Scan,,2.5,13.3,Vanilla,2012-10-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/SniperRifle,Snipetron,400.0,600.0,0.5,,,
Snipetron,Semi-Auto,6x Zoom,18.0,144.0,18.0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,360.0,180.0,0.3,1.5,207.0,414.0,150.54545454545,15732.0,0.12,,0.12,0.24,1,2.0,0.0,1.3,0,4,15,72,3.5,Hit-Scan,,2.5,13.3,Vanilla,2012-10-25,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/SniperRifle,Snipetron,400.0,600.0,0.5,,,
Secura Penta,Active,Grenade Impact,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,75.0,150.0,75.0,0.26,2.0,94.5,189.0,110.25,3307.5,0.26,,0.26,0.52,1,2.0,0.0,1.3,12,7,5,28,2.5,Projectile,25,0.0,100.0,Update 17.3,2015-09-02,Primary,Launcher,Primary,0.0,/Lotus/Weapons/Syndicates/PerrinSequence/LongGuns/PSPenta,Penta,0.0,inf,0.0,0.0,0.0,0.0
Secura Penta,Active,Grenade Detonation,0.0,0.0,0.0,0,0,0,0,300,0,0,0,0,0.0,0,300.0,600.0,300.0,0.26,2.0,378.0,756.0,441,13230.0,0.26,,0.26,0.52,1,2.0,0.0,1.3,12,7,5,28,2.5,AoE,,0.0,100.0,Update 17.3,2015-09-02,Primary,Launcher,Primary,6.0,/Lotus/Weapons/Syndicates/PerrinSequence/LongGuns/PSPenta,Penta,0.0,6.0,0.6,,,
Scourge Prime,Auto,Projectile Impact,0.0,0.0,0.0,0,0,0,0,0,80,0,0,0,0.0,0,80.0,213.6,80.0,0.1,2.0,88.0,234.96,204.87422069146,35200.0,0.3,,0.3,0.801,1,2.67,0.0,1.1,14,40,60,360,2.2,Projectile,40,0.0,100.0,Update 31.0,2021-12-15,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0.0,inf,0.0,0.0,0.0,0.0
Scourge Prime,Auto,Explosion,0.0,0.0,0.0,0,0,0,0,0,60,0,0,0,0.0,0,60.0,160.2,60.0,0.1,2.0,66.0,176.22,153.65566551859,26400.0,0.3,,0.3,0.801,1,2.67,0.0,1.1,14,40,60,360,2.2,AoE,,0.0,,Update 31.0,2021-12-15,Primary,Speargun,Primary,1.7,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0.0,1.7,0.3,,,
Scourge Prime,Semi,Spear Throw,140.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0.0,0,200.0,200.0,200.0,0.1,2.0,220.0,220.0,216.74876847291,88000.0,0.3,,0.3,0.3,1,1.0,0.0,1.1,14,40,60,360,0.6,Projectile,150,0.0,16.7,Update 31.0,2021-12-15,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0.0,inf,0.0,6.0,0.0,12.0
Scourge Prime,Auto,Spear Explosion,0.0,0.0,0.0,0,0,0,0,0,55,0,0,0,0.0,0,55.0,55.0,55.0,0.1,2.0,60.5,60.5,57.345971563981,24200.0,0.3,,1.3,1.3,1,1.0,0.0,1.1,14,40,60,360,2.2,AoE,,0.0,,Update 31.0,2021-12-15,Primary,Speargun,Primary,7.0,/Lotus/Weapons/Tenno/LongGuns/PrimeScourge/PrimeScourgeWeapon,Scourge,0.0,7.0,0.6,,,
Scourge,Auto,Projectile Impact,0.0,0.0,0.0,0,0,0,0,0,70,0,0,0,0.0,0,70.0,186.9,70.0,0.02,1.5,70.7,188.769,161.7731119443,16968.0,0.3,,0.3,0.801,1,2.67,0.0,1.2,6,40,60,200,2.5,Projectile,40,0.0,100.0,Update 21.0,2017-06-29,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0.0,inf,0.0,0.0,0.0,0.0
Scourge,Auto,Explosion,0.0,0.0,0.0,0,0,0,0,0,55,0,0,0,0.0,0,55.0,146.85,55.0,0.02,1.5,55.55,148.3185,127.10744509909,13332.0,0.3,,0.3,0.801,1,2.67,0.0,1.2,6,40,60,200,2.5,AoE,,0.0,,Update 21.0,2017-06-29,Primary,Speargun,Primary,1.7,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0.0,1.7,0.3,,,
Scourge,Semi,Spear Throw Impact,105.0,22.5,22.5,0,0,0,0,0,0,0,0,0,0.0,0,150.0,150.0,150.0,0.04,2.0,156.0,156.0,153.69458128079,37440.0,0.3,,0.3,0.3,1,1.0,0.0,1.2,6,40,60,200,0.6,Projectile,150,0.0,16.7,Update 21.0,2017-06-29,Primary,Speargun,Primary,0.0,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0.0,inf,0.0,6.0,0.0,12.0
Scourge,Auto,Spear Throw Explosion,0.0,0.0,0.0,0,0,0,0,0,55,0,0,0,0.0,0,55.0,55.0,55.0,0.04,2.0,57.2,57.2,53.835294117647,13728.0,0.3,,1.3,1.3,1,1.0,0.0,1.2,6,40,60,200,2.5,AoE,,0.0,,Update 21.0,2017-06-29,Primary,Speargun,Primary,7.0,/Lotus/Weapons/Tenno/LongGuns/TnPriestSpear/TnPriestSpearGun,Scourge,0.0,7.0,0.6,,,
Sancti Tigris,Duplex,Normal Attack,21.0,21.0,168.0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,2520.0,1260.0,0.15,1.5,1354.5,2709.0,1083.6,165249.0,0.14,,0.84,1.68,6,2.0,0.0,1.0,12,2,15,120,1.5,Hit-Scan,,0.0,6.5,Update 17.3,2015-09-02,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/Syndicates/NewLoka/LongGuns/NLTigris,Tigris,8.0,20.0,0.5714,15.5,9.0,22.0
Prisma Gorgon,Auto-Spool,Fully Spooled,17.25,3.45,2.3,0,0,0,0,0,0,0,0,0,0.0,0,23.0,325.91,23.0,0.3,2.3,31.97,453.0149,334.51349455418,30691.2,0.15,,0.15,2.1255,1,14.17,0.0,1.3,11,120,80,840,3.0,Hit-Scan,,0.0,20.0,Hotfix 15.11.1,2015-01-22,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/LongGuns/VoidTraderGorgon/VTGorgon,Gorgon,0.0,inf,0.0,5.0,4.0,6.0
Prisma Gorgon,Auto Charge,Incarnon Form,15.0,45.0,15.0,0,0,0,0,0,0,0,0,0,0.0,0,75.0,87.525,75.0,0.27,2.3,101.325,118.246275,114.89423567421,97272.0,0.21,,0.21,0.24507,1,1.167,0.0,1.3,11,120,80,840,3.0,Projectile,,0.0,25.0,Hotfix 15.11.1,2015-01-22,Primary,Rifle,Primary,0.0,/Lotus/Weapons/Grineer/LongGuns/VoidTraderGorgon/VTGorgon,Gorgon,0.0,inf,0.0,4.0,2.0,6.0
Prisma Gorgon,Auto-Spool,Incarnon Form AoE,0.0,0.0,0.0,0,0,700,0,0,0,0,0,0,0.0,0,700.0,816.9,700.0,0.27,2.3,945.7,1103.6319,1072.3461996259,907872.0,0.21,,1.21,1.41207,1,1.167,0.0,1.3,11,120,80,840,3.0,AoE,,0.0,20.0,Hotfix 15.11.1,2015-01-22,Primary,Rifle,Primary,5.0,/Lotus/Weapons/Grineer/LongGuns/VoidTraderGorgon/VTGorgon,Gorgon,0.0,5.0,0.1,,,
Rubico,Semi-Auto,Unzoomed,144.0,27.0,9.0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,480.6,180.0,0.3,3.0,288.0,768.96,337.02664796634,22176.0,0.12,,0.12,0.3204,1,2.67,0.0,0.9,6,5,15,72,2.4,Hit-Scan,,1.0,13.3,Update 18.0,2015-12-03,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/LongGuns/FiveShotSniper/FiveShotSniper,Rubico,400.0,600.0,0.5,7.5,0.0,15.0
Snipetron Vandal,Semi-Auto,Unzoomed,10.0,180.0,10.0,0,0,0,0,0,0,0,0,0,0.0,0,200.0,400.0,200.0,0.28,2.0,256.0,512.0,307.2,19968.0,0.16,,0.16,0.32,1,2.0,0.0,1.25,5,6,15,72,2.0,Hit-Scan,,3.0,13.3,Hotfix 8.3.2,2013-07-08,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/VandalSniperRifle,Snipetron,400.0,600.0,0.5,7.5,0.0,15.0
Snipetron Vandal,Semi-Auto,2.5x Zoom,10.0,180.0,10.0,0,0,0,0,0,0,0,0,0,0.0,0,200.0,400.0,200.0,0.28,2.0,256.0,512.0,307.2,19968.0,0.16,,0.16,0.32,1,2.0,0.0,1.25,5,6,15,72,2.0,Hit-Scan,,3.0,13.3,Hotfix 8.3.2,2013-07-08,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/VandalSniperRifle,Snipetron,400.0,600.0,0.5,,,
Snipetron Vandal,Semi-Auto,6x Zoom,10.0,180.0,10.0,0,0,0,0,0,0,0,0,0,0.0,0,200.0,400.0,200.0,0.28,2.0,256.0,512.0,307.2,19968.0,0.16,,0.16,0.32,1,2.0,0.0,1.25,5,6,15,72,2.0,Hit-Scan,,3.0,13.3,Hotfix 8.3.2,2013-07-08,Primary,Sniper Rifle,Primary,1000.0,/Lotus/Weapons/Tenno/Rifle/VandalSniperRifle,Snipetron,400.0,600.0,0.5,,,
Quanta Vandal,Held,Beam,0.0,0.0,0.0,0,13,0,0,0,0,0,0,0,0.0,0,13.0,312.0,26.0,0.22,2.4,34.008,408.096,359.55594713656,43530.24,0.45,,0.9,10.8,2,12.0,0.0,1.4,10,80,80,560,1.8,Hit-Scan,,0.0,100.0,Update 16.4,2015-04-23,Primary,Rifle,Primary,50.0,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/QuantaVandal,Quanta,0.0,inf,0.0,0.0,0.0,0.0
Quanta Vandal,Held,Cube (direct hit),0.0,0.0,0.0,0,100,0,0,0,0,0,0,0,0.0,0,100.0,400.0,100.0,0.05,1.5,102.5,410.0,215.78947368421,6560.0,0.26,,0.26,1.04,1,4.0,0.0,1.4,10,80,80,560,1.8,Projectile,25,0.0,25.0,Update 16.4,2015-04-23,Primary,Rifle,Primary,15.0,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/QuantaVandal,Quanta,0.0,inf,0.0,4.0,2.0,6.0
Quanta Vandal,Held,Cube Explosion,0.0,0.0,0.0,0,0,0,0,150,0,0,0,0,0.0,0,150.0,600.0,150.0,0.05,1.5,153.75,615.0,564.22018348624,98400.0,0.26,,0.26,1.04,1,4.0,0.0,1.4,10,80,80,560,1.8,AoE,,0.0,100.0,Update 16.4,2015-04-23,Primary,Rifle,Primary,0.5,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/QuantaVandal,Quanta,0.0,inf,0.0,,,
Quanta Vandal,Held,Cube (shot by player),0.0,0.0,0.0,0,0,0,0,600,0,0,0,0,0.0,0,600.0,2400.0,600.0,0.05,1.5,615.0,2460.0,2256.880733945,393600.0,0.26,,0.26,1.04,1,4.0,0.0,1.4,10,80,80,560,1.8,,,0.0,100.0,Update 16.4,2015-04-23,Primary,Rifle,Primary,6.0,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/QuantaVandal,Quanta,0.0,inf,0.0,,,
Fulmin,Auto,Full Auto Mode,0.0,8.0,0.0,0,25,0,0,0,0,0,0,0,0.0,0,33.0,307.89,33.0,0.28,2.4,45.936,428.58288,264.23112207152,2756.16,0.1,,0.1,0.933,1,9.33,0.0,0.9,8,60,0,0,3.0,Hit-Scan,,0.0,111.1,Update 25.0,2019-05-22,Primary,Rifle,None,300.0,/Lotus/Weapons/Tenno/LongGuns/TnWispRifle/TnWispRifle,Fulmin,0.0,inf,0.0,0.9,0.8,1.0
Fulmin,Auto / Semi,Semi-Auto Mode,100.0,0.0,0.0,0,400,0,0,0,0,0,0,0,0.0,0,500.0,1085.0,500.0,0.3,2.2,680.0,1475.6,603.10626702997,4080.0,0.16,,1.16,2.5172,1,2.17,0.0,0.9,8,60,0,0,3.0,Projectile,100,0.0,9.1,Update 25.0,2019-05-22,Primary,Rifle,None,0.0,/Lotus/Weapons/Tenno/LongGuns/TnWispRifle/TnWispRifle,Fulmin,10.0,20.0,0.6666,11.0,6.0,16.0
MK1-Strun,Semi-Auto,Normal Attack,9.9,2.7,5.4,0,0,0,0,0,0,0,0,0,0.0,0,18.0,374.4,180.0,0.075,2.0,193.5,402.48,174.99130434783,24381.0,0.06,,0.6,1.248,10,2.08,0.0,1.45,0,6,15,120,3.75,Hit-Scan,,0.0,4.0,Update 14.0,2014-07-18,Primary,Shotgun,Primary,300.0,/Lotus/Weapons/MK1Series/MK1Strun,Strun,15.0,25.0,0.5,25.0,15.0,35.0
MK1-Strun,Semi-Auto,Incarnon Form,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,100.0,150.0,100.0,0.44,3.0,188.0,282.0,145.54838709677,23688.0,0.4,,0.4,0.6,1,1.5,0.0,1.45,0,6,15,120,3.75,Projectile,0,0.0,100.0,Update 14.0,2014-07-18,Primary,Shotgun,Primary,0.0,/Lotus/Weapons/MK1Series/MK1Strun,Strun,0.0,inf,0.0,0.0,0.0,0.0
MK1-Strun,Semi-Auto,Incarnon Form AoE,0.0,25.0,60.0,0,0,0,0,45,0,0,0,0,0.0,0,130.0,195.0,130.0,0.44,3.0,244.4,366.6,189.21290322581,30794.4,0.4,,0.4,0.6,1,1.5,0.0,1.45,0,6,15,120,3.75,AoE,,0.0,4.0,Update 14.0,2014-07-18,Primary,Shotgun,Primary,4.0,/Lotus/Weapons/MK1Series/MK1Strun,Strun,0.0,4.0,0.2,,,
Proboscis Cernos,Charge,Charged Shot,103.2,30.7,145.1,0,0,0,0,0,0,0,0,0,0.0,0,279.0,465.0,279.0,0.07,1.9,296.577,423.68142857143,228.13615384615,2372.616,0.43,,0.43,0.33076923076923,1,1.0,0.7,0.8,15,1,1,7,0.6,Projectile,45,0.0,16.7,Update 29.5,2020-11-19,Primary,Bow,Primary,0.0,/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos,Proboscis Cernos,0.0,inf,0.0,6.0,0.0,12.0
Proboscis Cernos,Charge,Appendages,0.0,0.0,50.625,0,0,0,0,0,0,0,0,0,39.375,0,90.0,150.0,90.0,0.07,1.9,95.67,136.67142857143,73.592307692308,765.36,0.43,,0.43,0.33076923076923,1,1.0,0.7,0.8,15,1,1,7,0.6,AoE,,0.0,16.7,Update 29.5,2020-11-19,Primary,Bow,Primary,9.0,/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos,Proboscis Cernos,0.0,9.0,0.0,,,
Proboscis Cernos,Charge,Charged Shot Explosion,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1003.0,0,1003.0,1671.6666666667,1003.0,0.07,1.9,1066.189,1523.1271428571,820.14538461538,8529.512,0.43,,0.43,0.33076923076923,1,1.0,0.7,0.8,15,1,1,7,0.6,AoE,,0.0,16.7,Update 29.5,2020-11-19,Primary,Bow,Primary,7.0,/Lotus/Weapons/Tenno/Bows/PrimeDerelictCernos/DerelictCernos,Proboscis Cernos,0.0,7.0,0.5,,,
Kuva Hind,Burst,Burst,7.5,7.5,15.0,0,0,0,0,0,0,0,0,0,0.0,0,30.0,150.0,30.0,0.25,2.1,306.0,218.57142857143,200.29090909091,192780.0,0.33,,0.33,1.65,1,5.0,0.0,1.1,15,90,80,540,2.3,Hit-Scan,,0.0,33.33,Update 27.1,2020-02-04,Primary,Rifle,Primary,300.0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Hind/KuvaHind,Hind,0.0,inf,0.0,3.0,0.0,6.0
